Packet_Number,Current_Time,IP_Address,IP_Address_Norm,Source_Port,Packet_Length,Packet_Checksum,DF,MF,Day,Month,Hour,Minute,Second,Day_of_Year,CPU_Percent,CPU_Times_Percent_User,CPU_Times_Percent_Sys,CPU_Times_Percent_Idle,CPU_Stats_CTX_Switches,CPU_Stats_Interrupts,CPU_Stats_Soft_Interrupts,CPU_Stats_Syscalls,Virtual_Memory,Disk_Usage,Disk_IO_Counters_Read_Count,Disk_IO_Counters_Write_Count,Disk_IO_Counters_Read_Bytes,Disk_IO_Counters_Write_Bytes,Disk_IO_Counters_Read_Time,Disk_IO_Counters_Write_Time,Net_IO_Counters_Packet_Sent,Net_IO_Counters_Packets_Recv,Net_IO_Counters_Bytes_Sent,Net_IO_Counters_Bytes_Recv,TTL,Category
1081,1552804692,10.0.2.15,100215,443,40,32776,16384,8192,Sun,Mar,2,38,12,76,0,0,20,56638475,24457771,16601724,0,47.5,31.8,153269,450181,2852237312,13735931904,120524,1228376,576117,1069183,420260879,1065394372,0,64,Web_Attack
1082,1552804692,54.201.6.28,54201628,184,40,44827,16384,8192,Sun,Mar,2,38,12,76,0,0,20,56638636,24457823,16601784,0,47.5,31.8,153269,450181,2852237312,13735931904,120524,1228376,576117,1069183,420260879,1065394372,0,64,Web_Attack
1085,1552804702,10.0.2.15,100215,443,40,32775,16384,8192,Sun,Mar,2,38,22,76,0,0,20,56640340,24458640,16602342,0,47.5,31.8,153269,450184,2852237312,13735985152,120524,1228380,576119,1069185,420260999,1065394492,0,64,Web_Attack
1086,1552804702,54.201.6.28,54201628,75,40,44826,16384,8192,Sun,Mar,2,38,22,76,0,0,20,56640550,24458686,16602380,0,47.5,31.8,153269,450184,2852237312,13735985152,120524,1228380,576119,1069185,420260999,1065394492,0,64,Web_Attack
1087,1552804712,54.201.6.28,54201628,107,71,44794,16384,8192,Sun,Mar,2,38,31,76,0,0,20,56642395,24459432,16602901,0,47.4,31.8,153269,450187,2852237312,13736038400,120524,1228380,576122,1069189,420261204,1065394757,4.8,64,Web_Attack
1088,1552804712,10.0.2.15,100215,443,71,32743,16384,8192,Sun,Mar,2,38,32,76,0,0,20,56642438,24459472,16602967,0,47.4,31.8,153269,450187,2852237312,13736038400,120524,1228380,576122,1069189,420261204,1065394757,0,64,Web_Attack
1089,1552804712,10.0.2.15,100215,443,40,32773,16384,8192,Sun,Mar,2,38,32,76,0,0,23,56642478,24459520,16603021,0,47.4,31.8,153269,450187,2852237312,13736038400,120524,1228380,576122,1069189,420261204,1065394757,0,64,Web_Attack
1090,1552804712,54.201.6.28,54201628,124,40,44824,16384,8192,Sun,Mar,2,38,32,76,0,0,20,56642521,24459555,16603065,0,47.4,31.8,153269,450187,2852237312,13736038400,120524,1228380,576122,1069189,420261204,1065394757,0,64,Web_Attack
1091,1552804713,54.201.6.28,54201628,98,40,44823,16384,8192,Sun,Mar,2,38,32,76,0,0,20,56642557,24459590,16603104,0,47.4,31.8,153269,450187,2852237312,13736038400,120524,1228380,576122,1069189,420261204,1065394757,0,64,Web_Attack
1092,1552804713,54.201.6.28,54201628,118,40,44822,16384,8192,Sun,Mar,2,38,32,76,0,0,20,56642586,24459631,16603146,0,47.4,31.8,153269,450187,2852237312,13736038400,120524,1228380,576122,1069189,420261204,1065394757,0,64,Web_Attack
1093,1552804713,10.0.2.15,100215,443,40,10084,16384,8192,Sun,Mar,2,38,33,76,0,1,20,56642627,24459667,16603201,0,47.4,31.8,153269,450187,2852237312,13736038400,120524,1228380,576122,1069189,420261204,1065394757,0,64,Web_Attack
1094,1552804774,10.0.2.15,100215,443,60,56537,16384,8192,Sun,Mar,2,39,34,76,0,0,19,56654455,24464675,16606801,0,47.5,31.8,153269,450307,2852237312,13736968192,120524,1228420,576131,1069198,420261975,1065395575,0,64,Web_Attack
1095,1552804774,35.224.99.156,3522499156,150,44,25722,16384,8192,Sun,Mar,2,39,34,76,0,0,20,56654481,24464707,16606844,0,47.5,31.8,153269,450307,2852237312,13736968192,120524,1228420,576131,1069198,420261975,1065395575,0,64,Web_Attack
1096,1552804775,10.0.2.15,100215,443,40,56556,16384,8192,Sun,Mar,2,39,34,76,0,0,20,56654539,24464756,16606909,0,47.5,31.8,153269,450307,2852237312,13736968192,120524,1228420,576131,1069198,420261975,1065395575,0,64,Web_Attack
1097,1552804775,10.0.2.15,100215,443,127,56468,16384,8192,Sun,Mar,2,39,34,76,0,0,20,56654569,24464787,16606949,0,47.5,31.8,153269,450307,2852237312,13736968192,120524,1228420,576131,1069198,420261975,1065395575,4.8,64,Web_Attack
1098,1552804775,35.224.99.156,3522499156,154,40,25725,16384,8192,Sun,Mar,2,39,35,76,0,0,20,56654623,24464836,16607016,0,47.5,31.8,153269,450308,2852237312,13736980480,120524,1228420,576131,1069198,420261975,1065395575,0,64,Web_Attack
1099,1552804775,35.224.99.156,3522499156,84,188,25576,16384,8192,Sun,Mar,2,39,35,76,0,0,20,56654656,24464864,16607054,0,47.5,31.8,153269,450308,2852237312,13736980480,120524,1228420,576131,1069198,420261975,1065395575,0,64,Web_Attack
1100,1552804775,10.0.2.15,100215,443,40,56554,16384,8192,Sun,Mar,2,39,35,76,0,0,20,56654686,24464888,16607095,0,47.5,31.8,153269,450308,2852237312,13736980480,120524,1228420,576131,1069198,420261975,1065395575,0,64,Web_Attack
1101,1552804776,35.224.99.156,3522499156,139,40,25723,16384,8192,Sun,Mar,2,39,35,76,0,0,20,56654729,24464926,16607139,0,47.5,31.8,153269,450308,2852237312,13736980480,120524,1228420,576131,1069198,420261975,1065395575,0,64,Web_Attack
1102,1552804776,10.0.2.15,100215,443,40,56553,16384,8192,Sun,Mar,2,39,35,76,0,0,20,56654765,24464959,16607193,0,47.5,31.8,153269,450308,2852237312,13736980480,120524,1228420,576131,1069198,420261975,1065395575,0,64,Web_Attack
1103,1552804776,35.224.99.156,3522499156,61,40,25722,16384,8192,Sun,Mar,2,39,36,76,0,0,20,56654814,24464998,16607256,0,47.5,31.8,153269,450308,2852237312,13736980480,120524,1228420,576131,1069198,420261975,1065395575,0,64,Web_Attack
1106,1552804804,35.160.42.0,35160420,196,71,40502,16384,8192,Sun,Mar,2,40,4,76,0,1,20,56658451,24466799,16608727,0,47.5,31.8,153269,450326,2852237312,13737172992,120524,1228432,576133,1069201,420262124,1065395780,0,64,Web_Attack
1107,1552804804,10.0.2.15,100215,443,75,27486,16384,8192,Sun,Mar,2,40,4,76,0,0,24,56658481,24466836,16608772,0,47.5,31.8,153269,450326,2852237312,13737172992,120524,1228432,576133,1069201,420262124,1065395780,0,64,Web_Attack
1108,1552804804,35.160.42.0,35160420,55,40,40532,16384,8192,Sun,Mar,2,40,4,76,0,0,20,56658505,24466863,16608807,0,47.5,31.8,153269,450326,2852237312,13737172992,120524,1228432,576133,1069201,420262124,1065395780,0,64,Web_Attack
1109,1552805073,10.0.2.15,100215,443,86,14880,16384,8192,Sun,Mar,2,44,33,76,0,0,20,56705541,24485269,16623419,0,47.5,31.8,153269,450472,2852237312,13738881024,120524,1228528,576138,1069205,420262582,1065396199,0,64,Web_Attack
1110,1552805073,10.0.2.15,100215,443,86,14879,16384,8192,Sun,Mar,2,44,33,76,0,0,20,56705589,24485319,16623491,0,47.5,31.8,153269,450483,2852237312,13738926080,120524,1228528,576139,1069207,420262700,1065396449,0,64,Web_Attack
1111,1552805074,10.195.6.40,10195640,130,147,55954,16384,8192,Sun,Mar,2,44,33,76,0,0,20,56705611,24485346,16623517,0,47.5,31.8,153269,450483,2852237312,13738926080,120524,1228528,576139,1069207,420262700,1065396449,0,64,Web_Attack
1112,1552805074,10.195.6.40,10195640,70,118,55982,16384,8192,Sun,Mar,2,44,33,76,0,0,20,56705668,24485380,16623567,0,47.5,31.8,153269,450483,2852237312,13738926080,120524,1228528,576139,1069207,420262700,1065396449,0,64,Web_Attack
1113,1552805074,10.0.2.15,100215,443,60,23010,16384,8192,Sun,Mar,2,44,34,76,0,0,21,56705761,24485460,16623647,0,47.5,31.8,153269,450486,2852237312,13738930176,120524,1228536,576142,1069209,420262975,1065396569,0,64,Web_Attack
1114,1552805074,35.222.85.5,35222855,52,44,29450,16384,8192,Sun,Mar,2,44,34,76,0,0,20,56705794,24485502,16623697,0,47.5,31.8,153269,450486,2852237312,13738930176,120524,1228536,576144,1069212,420263095,1065396891,0,64,Web_Attack
1115,1552805075,10.0.2.15,100215,443,40,23029,16384,8192,Sun,Mar,2,44,34,76,0,0,21,56705820,24485520,16623726,0,47.5,31.8,153269,450486,2852237312,13738930176,120524,1228536,576144,1069212,420263095,1065396891,0,64,Web_Attack
1116,1552805075,10.0.2.15,100215,443,127,22941,16384,8192,Sun,Mar,2,44,34,76,0,0,20,56705912,24485564,16623771,0,47.5,31.8,153269,450486,2852237312,13738930176,120524,1228536,576144,1069212,420263095,1065396891,0,64,Web_Attack
1117,1552805075,35.222.85.5,35222855,97,40,29453,16384,8192,Sun,Mar,2,44,35,76,0,0,20,56706152,24485637,16623823,0,47.5,31.8,153269,450487,2852237312,13738942464,120524,1228536,576144,1069212,420263095,1065396891,0,64,Web_Attack
1118,1552805075,35.222.85.5,35222855,168,188,29304,16384,8192,Sun,Mar,2,44,35,76,0,0,20,56706308,24485670,16623852,0,47.5,31.8,153269,450487,2852237312,13738942464,120524,1228536,576144,1069212,420263095,1065396891,0,64,Web_Attack
1119,1552805075,10.0.2.15,100215,443,40,23027,16384,8192,Sun,Mar,2,44,35,76,0,0,20,56706337,24485699,16623886,0,47.5,31.8,153269,450487,2852237312,13738942464,120524,1228536,576144,1069212,420263095,1065396891,0,64,Web_Attack
1120,1552805076,35.222.85.5,35222855,58,40,29451,16384,8192,Sun,Mar,2,44,35,76,0,0,20,56706363,24485723,16623917,0,47.5,31.8,153269,450487,2852237312,13738942464,120524,1228536,576144,1069212,420263095,1065396891,0,64,Web_Attack
1121,1552805076,10.0.2.15,100215,443,40,23026,16384,8192,Sun,Mar,2,44,35,76,0,0,20,56706408,24485771,16623969,0,47.5,31.8,153269,450487,2852237312,13738942464,120524,1228536,576144,1069212,420263095,1065396891,0,64,Web_Attack
1122,1552805076,35.222.85.5,35222855,178,40,29450,16384,8192,Sun,Mar,2,44,36,76,0,0,21,56706441,24485798,16624005,0,47.5,31.8,153269,450487,2852237312,13738942464,120524,1228536,576144,1069212,420263095,1065396891,0,64,Web_Attack
1123,1552805104,35.160.42.0,35160420,186,71,40493,16384,8192,Sun,Mar,2,45,4,76,0,0,20,56711681,24487773,16625555,0,47.5,31.8,153269,450495,2852237312,13739094016,120524,1228544,576145,1069214,420263184,1065397036,0,64,Web_Attack
1124,1552805104,10.0.2.15,100215,443,75,27485,16384,8192,Sun,Mar,2,45,4,76,0,0,20,56711705,24487795,16625584,0,47.5,31.8,153269,450495,2852237312,13739094016,120524,1228544,576145,1069214,420263184,1065397036,0,64,Web_Attack
1125,1552805105,35.160.42.0,35160420,138,40,40523,16384,8192,Sun,Mar,2,45,4,76,0,0,21,56711741,24487823,16625616,0,47.5,31.8,153269,450495,2852237312,13739094016,120524,1228544,576145,1069214,420263184,1065397036,0,64,Web_Attack
1126,1552805374,10.0.2.15,100215,443,60,49338,16384,8192,Sun,Mar,2,49,34,76,0,0,19,56756793,24507166,16639724,0,47.5,31.8,153269,450633,2852237312,13740748800,120524,1228660,576154,1069223,420263955,1065397854,0,64,Web_Attack
1127,1552805374,35.224.99.156,3522499156,157,44,25706,16384,8192,Sun,Mar,2,49,34,76,0,0,21,56756821,24507194,16639765,0,47.5,31.8,153269,450633,2852237312,13740748800,120524,1228660,576154,1069223,420263955,1065397854,0,64,Web_Attack
1128,1552805375,10.0.2.15,100215,443,40,49357,16384,8192,Sun,Mar,2,49,34,76,0,0,20,56756873,24507253,16639840,0,47.5,31.8,153269,450633,2852237312,13740748800,120524,1228660,576154,1069223,420263955,1065397854,0,64,Web_Attack
1129,1552805375,10.0.2.15,100215,443,127,49269,16384,8192,Sun,Mar,2,49,34,76,0,0,20,56756909,24507286,16639887,0,47.5,31.8,153269,450633,2852237312,13740748800,120524,1228660,576154,1069223,420263955,1065397854,0,64,Web_Attack
1130,1552805375,35.224.99.156,3522499156,187,40,25709,16384,8192,Sun,Mar,2,49,35,76,0,0,20,56756975,24507339,16639960,0,47.5,31.8,153269,450634,2852237312,13740761088,120524,1228660,576154,1069223,420263955,1065397854,0,64,Web_Attack
1131,1552805375,35.224.99.156,3522499156,83,188,25560,16384,8192,Sun,Mar,2,49,35,76,0,0,20,56757010,24507376,16640004,0,47.5,31.8,153269,450634,2852237312,13740761088,120524,1228660,576154,1069223,420263955,1065397854,0,64,Web_Attack
1132,1552805375,10.0.2.15,100215,443,40,49355,16384,8192,Sun,Mar,2,49,35,76,0,0,22,56757036,24507406,16640042,0,47.5,31.8,153269,450634,2852237312,13740761088,120524,1228660,576154,1069223,420263955,1065397854,0,64,Web_Attack
1133,1552805376,35.224.99.156,3522499156,103,40,25707,16384,8192,Sun,Mar,2,49,35,76,0,0,20,56757080,24507448,16640095,0,47.5,31.8,153269,450634,2852237312,13740761088,120524,1228660,576154,1069223,420263955,1065397854,0,64,Web_Attack
1134,1552805376,10.0.2.15,100215,443,40,49354,16384,8192,Sun,Mar,2,49,35,76,0,0,21,56757118,24507480,16640145,0,47.5,31.8,153269,450634,2852237312,13740761088,120524,1228660,576154,1069223,420263955,1065397854,0,64,Web_Attack
1135,1552805376,35.224.99.156,3522499156,98,40,25706,16384,8192,Sun,Mar,2,49,36,76,0,0,20,56757148,24507523,16640190,0,47.5,31.8,153269,450634,2852237312,13740761088,120524,1228660,576154,1069223,420263955,1065397854,0,64,Web_Attack
1138,1552805404,35.160.42.0,35160420,122,71,40486,16384,8192,Sun,Mar,2,50,4,76,0,0,20,56762146,24509535,16641632,0,47.5,31.8,153269,450645,2852237312,13740920832,120524,1228668,576156,1069226,420264104,1065398059,0,64,Web_Attack
1139,1552805404,10.0.2.15,100215,443,75,27484,16384,8192,Sun,Mar,2,50,4,76,0,0,20,56762172,24509560,16641670,0,47.5,31.8,153269,450645,2852237312,13740920832,120524,1228668,576156,1069226,420264104,1065398059,4.8,64,Web_Attack
1140,1552805405,35.160.42.0,35160420,147,40,40516,16384,8192,Sun,Mar,2,50,4,76,0,0,20,56762258,24509598,16641717,0,47.5,31.8,153269,450645,2852237312,13740920832,120524,1228668,576156,1069226,420264104,1065398059,0,64,Web_Attack
1141,1552805428,10.0.2.15,100215,443,76,45875,16384,8192,Sun,Mar,2,50,27,76,0,0,20,56767196,24511145,16642731,0,47.5,31.8,153269,450660,2852237312,13741072384,120524,1228680,576157,1069227,420264194,1065398149,0,64,Web_Attack
1142,1552805428,91.189.89.199,9118989199,105,76,13872,16384,8192,Sun,Mar,2,50,27,76,0,1,20,56767241,24511198,16642784,0,47.5,31.8,153269,450660,2852237312,13741072384,120524,1228680,576157,1069227,420264194,1065398149,0,64,Web_Attack
1143,1552805673,10.0.2.15,100215,443,86,14253,16384,8192,Sun,Mar,2,54,33,76,0,0,20,56807461,24528903,16655463,0,47.6,31.8,153269,450789,2852237312,13742600192,120524,1228800,576162,1069232,420264670,1065398657,0,64,Web_Attack
1144,1552805673,10.195.6.40,10195640,121,118,55966,16384,8192,Sun,Mar,2,54,33,76,0,0,21,56807485,24528922,16655495,0,47.6,31.8,153269,450789,2852237312,13742600192,120524,1228800,576162,1069232,420264670,1065398657,0,64,Web_Attack
1145,1552805674,10.0.2.15,100215,443,60,41044,16384,8192,Sun,Mar,2,54,34,76,0,0,20,56807631,24529054,16655636,0,47.6,31.8,153269,450790,2852237312,13742600192,120524,1228804,576167,1069237,420265065,1065399099,0,64,Web_Attack
1146,1552805674,35.222.85.5,35222855,82,44,29434,16384,8192,Sun,Mar,2,54,34,76,0,0,20,56807671,24529083,16655674,0,47.6,31.8,153269,450792,2852237312,13742604288,120524,1228808,576167,1069237,420265065,1065399099,0,64,Web_Attack
1147,1552805675,10.0.2.15,100215,443,40,41063,16384,8192,Sun,Mar,2,54,34,76,0,0,20,56807699,24529107,16655703,0,47.6,31.8,153269,450792,2852237312,13742604288,120524,1228808,576167,1069237,420265065,1065399099,0,64,Web_Attack
1148,1552805675,10.0.2.15,100215,443,127,40975,16384,8192,Sun,Mar,2,54,34,76,0,0,20,56807736,24529142,16655753,0,47.6,31.8,153269,450792,2852237312,13742604288,120524,1228808,576167,1069237,420265065,1065399099,0,64,Web_Attack
1149,1552805675,35.222.85.5,35222855,90,40,29437,16384,8192,Sun,Mar,2,54,35,76,0,0,20,56807805,24529192,16655801,0,47.6,31.8,153269,450793,2852237312,13742616576,120524,1228808,576167,1069237,420265065,1065399099,0,64,Web_Attack
1150,1552805675,35.222.85.5,35222855,197,188,29288,16384,8192,Sun,Mar,2,54,35,76,0,0,20,56807844,24529216,16655841,0,47.6,31.8,153269,450793,2852237312,13742616576,120524,1228808,576167,1069237,420265065,1065399099,0,64,Web_Attack
1151,1552805675,10.0.2.15,100215,443,40,41061,16384,8192,Sun,Mar,2,54,35,76,0,0,20,56807873,24529252,16655873,0,47.6,31.8,153269,450793,2852237312,13742616576,120524,1228808,576167,1069237,420265065,1065399099,0,64,Web_Attack
1152,1552805676,35.222.85.5,35222855,186,40,29435,16384,8192,Sun,Mar,2,54,35,76,0,0,20,56807899,24529274,16655902,0,47.6,31.8,153269,450793,2852237312,13742616576,120524,1228808,576167,1069237,420265065,1065399099,0,64,Web_Attack
1153,1552805676,10.0.2.15,100215,443,40,41060,16384,8192,Sun,Mar,2,54,35,76,0,0,20,56807940,24529309,16655947,0,47.6,31.8,153269,450793,2852237312,13742616576,120524,1228808,576167,1069237,420265065,1065399099,4.8,64,Web_Attack
1154,1552805676,35.222.85.5,35222855,116,40,29434,16384,8192,Sun,Mar,2,54,36,76,0,0,20,56808120,24529375,16656001,0,47.6,31.8,153269,450793,2852237312,13742616576,120524,1228808,576167,1069237,420265065,1065399099,0,64,Web_Attack
1155,1552805690,10.0.2.15,100215,443,84,13565,16384,8192,Sun,Mar,2,54,50,76,2,1,17,56810227,24530450,16656904,0,47.8,31.8,153269,450798,2852237312,13742747648,120524,1228816,576186,1069258,420268000,1065402705,44.4,64,Web_Attack
1156,1552805691,10.0.2.15,100215,443,84,13564,16384,8192,Sun,Mar,2,54,50,76,9,0,10,56810253,24530536,16656969,0,47.9,31.8,153269,450798,2852237312,13742747648,120524,1228816,576186,1069258,420268000,1065402705,44.4,64,Web_Attack
1157,1552805691,10.195.6.40,10195640,175,100,55978,16384,8192,Sun,Mar,2,54,50,76,9,0,11,56810284,24530633,16657055,0,47.9,31.8,153269,450798,2852237312,13742747648,120524,1228816,576186,1069258,420268000,1065402705,47.4,64,Web_Attack
1158,1552805691,10.0.2.15,100215,443,60,9936,16384,8192,Sun,Mar,2,54,50,76,9,0,10,56810341,24530762,16657166,0,48,31.8,153269,450798,2852237312,13742747648,120524,1228816,576186,1069258,420268000,1065402705,47.4,64,Web_Attack
1159,1552805691,10.195.6.40,10195640,88,112,55965,16384,8192,Sun,Mar,2,54,51,76,9,0,10,56810385,24530854,16657261,0,48,31.8,153269,450798,2852237312,13742747648,120524,1228816,576186,1069258,420268000,1065402705,50,64,Web_Attack
1160,1552805691,172.217.15.106,17221715106,104,44,12179,16384,8192,Sun,Mar,2,54,51,76,8,1,10,56810416,24530955,16657346,0,48.1,31.8,153269,450798,2852237312,13742747648,120524,1228816,576186,1069258,420268000,1065402705,41.2,64,Web_Attack
1161,1552805692,10.0.2.15,100215,443,40,9955,16384,8192,Sun,Mar,2,54,51,76,9,0,11,56810474,24531092,16657480,0,47.6,31.8,153269,450802,2852237312,13742764032,120524,1228820,576186,1069258,420268000,1065402705,0,64,Web_Attack
1162,1552805692,10.0.2.15,100215,443,640,9354,16384,8192,Sun,Mar,2,54,51,76,0,0,20,56810501,24531116,16657508,0,47.6,31.8,153269,450802,2852237312,13742764032,120524,1228820,576186,1069258,420268000,1065402705,0,64,Web_Attack
1163,1552805692,172.217.15.106,17221715106,151,40,12182,16384,8192,Sun,Mar,2,54,51,76,0,0,20,56810568,24531175,16657574,0,47.6,31.8,153269,450802,2852237312,13742764032,120524,1228820,576186,1069258,420268000,1065402705,0,64,Web_Attack
1164,1552805692,172.217.15.106,17221715106,64,196,12025,16384,8192,Sun,Mar,2,54,52,76,0,0,20,56810624,24531230,16657635,0,47.6,31.8,153269,450805,2852237312,13742931968,120524,1228824,576186,1069258,420268000,1065402705,0,64,Web_Attack
1165,1552805692,10.0.2.15,100215,443,40,9953,16384,8192,Sun,Mar,2,54,52,76,0,0,20,56810650,24531248,16657661,0,47.6,31.8,153269,450805,2852237312,13742931968,120524,1228824,576186,1069258,420268000,1065402705,0,64,Web_Attack
1166,1552805693,10.0.2.15,100215,443,91,9901,16384,8192,Sun,Mar,2,54,52,76,0,0,20,56810677,24531275,16657695,0,47.6,31.8,153269,450805,2852237312,13742931968,120524,1228824,576186,1069258,420268000,1065402705,0,64,Web_Attack
1167,1552805693,172.217.15.106,17221715106,76,40,12180,16384,8192,Sun,Mar,2,54,52,76,0,0,20,56810705,24531305,16657729,0,47.6,31.8,153269,450805,2852237312,13742931968,120524,1228824,576186,1069258,420268000,1065402705,0,64,Web_Attack
1168,1552805693,10.0.2.15,100215,443,217,9774,16384,8192,Sun,Mar,2,54,53,76,0,0,20,56810760,24531355,16657783,0,47.6,31.8,153269,450805,2852237312,13742931968,120524,1228824,576186,1069258,420268000,1065402705,0,64,Web_Attack
1169,1552805693,172.217.15.106,17221715106,61,40,12179,16384,8192,Sun,Mar,2,54,53,76,0,0,21,56810794,24531381,16657812,0,47.6,31.8,153269,450805,2852237312,13742931968,120524,1228824,576186,1069258,420268000,1065402705,0,64,Web_Attack
1170,1552805693,10.0.2.15,100215,443,665,9325,16384,8192,Sun,Mar,2,54,53,76,0,0,20,56810820,24531406,16657841,0,47.6,31.8,153269,450805,2852237312,13742931968,120524,1228824,576186,1069258,420268000,1065402705,0,64,Web_Attack
1171,1552805694,172.217.15.106,17221715106,200,40,12178,16384,8192,Sun,Mar,2,54,53,76,0,0,21,56810847,24531426,16657875,0,47.6,31.8,153269,450805,2852237312,13742931968,120524,1228824,576186,1069258,420268000,1065402705,0,64,Web_Attack
1172,1552805694,172.217.15.106,17221715106,67,109,12108,16384,8192,Sun,Mar,2,54,53,76,0,0,20,56810884,24531479,16657926,0,47.6,31.8,153269,450830,2852237312,13743075328,120524,1228828,576186,1069258,420268000,1065402705,0,64,Web_Attack
1173,1552805694,10.0.2.15,100215,443,78,9911,16384,8192,Sun,Mar,2,54,54,76,0,0,20,56810945,24531526,16657986,0,47.6,31.8,153269,450830,2852237312,13743075328,120524,1228828,576186,1069258,420268000,1065402705,0,64,Web_Attack
1174,1552805694,172.217.15.106,17221715106,186,40,12176,16384,8192,Sun,Mar,2,54,54,76,0,0,21,56810971,24531552,16658018,0,47.6,31.8,153269,450830,2852237312,13743075328,120524,1228828,576186,1069258,420268000,1065402705,0,64,Web_Attack
1175,1552805694,172.217.15.106,17221715106,159,300,11915,16384,8192,Sun,Mar,2,54,54,76,0,0,20,56810997,24531584,16658047,0,47.6,31.8,153269,450830,2852237312,13743075328,120524,1228828,576186,1069258,420268000,1065402705,0,64,Web_Attack
1176,1552805695,172.217.15.106,17221715106,77,1394,10820,16384,8192,Sun,Mar,2,54,54,76,0,0,20,56811026,24531612,16658084,0,47.6,31.8,153269,450830,2852237312,13743075328,120524,1228828,576186,1069258,420268000,1065402705,0,64,Web_Attack
1177,1552805695,10.0.2.15,100215,443,40,9948,16384,8192,Sun,Mar,2,54,54,76,0,0,20,56811061,24531646,16658132,0,47.6,31.8,153269,450830,2852237312,13743075328,120524,1228828,576186,1069258,420268000,1065402705,4.8,64,Web_Attack
1178,1552805695,172.217.15.106,17221715106,118,213,12000,16384,8192,Sun,Mar,2,54,55,76,0,0,19,56811137,24531696,16658180,0,47.6,31.8,153269,450831,2852237312,13743087616,120524,1228828,576186,1069258,420268000,1065402705,0,64,Web_Attack
1179,1552805695,172.217.15.106,17221715106,105,86,12126,16384,8192,Sun,Mar,2,54,55,76,0,0,19,56811358,24531745,16658222,0,47.6,31.8,153269,450831,2852237312,13743087616,120524,1228828,576186,1069258,420268000,1065402705,0,64,Web_Attack
1180,1552805695,10.0.2.15,100215,443,40,9947,16384,8192,Sun,Mar,2,54,55,76,0,0,21,56811478,24531805,16658263,0,47.6,31.8,153269,450831,2852237312,13743087616,120524,1228828,576186,1069258,420268000,1065402705,0,64,Web_Attack
1181,1552805696,10.0.2.15,100215,443,86,9900,16384,8192,Sun,Mar,2,54,55,76,0,0,21,56811502,24531838,16658292,0,47.6,31.8,153269,450831,2852237312,13743087616,120524,1228828,576186,1069258,420268000,1065402705,0,64,Web_Attack
1182,1552805696,172.217.15.106,17221715106,178,40,12171,16384,8192,Sun,Mar,2,54,55,76,0,0,19,56811536,24531889,16658341,0,47.6,31.8,153269,450831,2852237312,13743087616,120524,1228828,576186,1069258,420268000,1065402705,0,64,Web_Attack
1183,1552805702,10.0.2.15,100215,443,77,27481,16384,8192,Sun,Mar,2,55,2,76,0,0,20,56812306,24532376,16658746,0,47.6,31.8,153269,450833,2852237312,13743161344,120524,1228840,576187,1069260,420268091,1065402852,0,64,Web_Attack
1184,1552805702,35.160.42.0,35160420,101,40,40493,16384,8192,Sun,Mar,2,55,2,76,0,0,20,56812329,24532401,16658778,0,47.6,31.8,153269,450833,2852237312,13743161344,120524,1228840,576188,1069260,420268151,1065402852,0,64,Web_Attack
1185,1552805703,35.160.42.0,35160420,95,73,40459,16384,8192,Sun,Mar,2,55,2,76,0,0,20,56812356,24532422,16658807,0,47.6,31.8,153269,450833,2852237312,13743161344,120524,1228840,576188,1069260,420268151,1065402852,0,64,Web_Attack
1186,1552805703,10.0.2.15,100215,443,40,27517,16384,8192,Sun,Mar,2,55,2,76,0,0,20,56812382,24532445,16658839,0,47.6,31.8,153269,450833,2852237312,13743161344,120524,1228840,576188,1069260,420268151,1065402852,0,64,Web_Attack
1187,1552805704,35.160.42.0,35160420,98,71,40460,16384,8192,Sun,Mar,2,55,4,76,0,0,20,56812760,24532621,16658970,0,47.6,31.8,153269,450833,2852237312,13743161344,120524,1228840,576190,1069262,420268300,1065402997,0,64,Web_Attack
1188,1552805705,10.0.2.15,100215,443,40,27516,16384,8192,Sun,Mar,2,55,4,76,0,0,20,56812793,24532646,16659002,0,47.6,31.8,153269,450833,2852237312,13743161344,120524,1228840,576190,1069262,420268300,1065402997,0,64,Web_Attack
1189,1552805705,10.0.2.15,100215,443,75,27480,16384,8192,Sun,Mar,2,55,4,76,0,0,20,56812822,24532668,16659031,0,47.6,31.8,153269,450833,2852237312,13743161344,120524,1228840,576190,1069262,420268300,1065402997,0,64,Web_Attack
1190,1552805705,35.160.42.0,35160420,139,40,40490,16384,8192,Sun,Mar,2,55,4,76,0,0,20,56812874,24532720,16659097,0,47.6,31.8,153269,450834,2852237312,13743173632,120524,1228840,576190,1069262,420268300,1065402997,0,64,Web_Attack
1191,1552805749,10.0.2.15,100215,443,86,9899,16384,8192,Sun,Mar,2,55,49,76,0,0,20,56820176,24536205,16661696,0,47.6,31.8,153269,450890,2852237312,13750181888,120524,1229168,576192,1069264,420268460,1065403157,0,64,Web_Attack
1192,1552805750,172.217.15.106,17221715106,154,40,12166,16384,8192,Sun,Mar,2,55,49,76,0,0,20,56820203,24536230,16661733,0,47.6,31.8,153269,450890,2852237312,13750181888,120524,1229168,576192,1069264,420268460,1065403157,0,64,Web_Attack
1193,1552805750,172.217.15.106,17221715106,129,86,12119,16384,8192,Sun,Mar,2,55,49,76,0,0,20,56820231,24536254,16661762,0,47.6,31.8,153269,450890,2852237312,13750181888,120524,1229168,576192,1069264,420268460,1065403157,0,64,Web_Attack
