Packet_Number,Current_Time,IP_Address,IP_Address_Norm,Source_Port,Packet_Length,Packet_Checksum,DF,MF,Day,Month,Hour,Minute,Second,Day_of_Year,CPU_Percent,CPU_Times_Percent_User,CPU_Times_Percent_Sys,CPU_Times_Percent_Idle,CPU_Stats_CTX_Switches,CPU_Stats_Interrupts,CPU_Stats_Soft_Interrupts,CPU_Stats_Syscalls,Virtual_Memory,Disk_Usage,Disk_IO_Counters_Read_Count,Disk_IO_Counters_Write_Count,Disk_IO_Counters_Read_Bytes,Disk_IO_Counters_Write_Bytes,Disk_IO_Counters_Read_Time,Disk_IO_Counters_Write_Time,Net_IO_Counters_Packet_Sent,Net_IO_Counters_Packets_Recv,Net_IO_Counters_Bytes_Sent,Net_IO_Counters_Bytes_Recv,TTL,Category
1,1552276191,10.0.2.15,100215,443,40,47798,16384,8192,Sun,Mar,23,49,50,69,0,0,21,34466392,12396770,8266965,0,47.8,23.5,137451,292935,2732956672,9381228544,138224,1353316,241291,612024,24924104,755919997,0,64,IoT_Attack
2,1552276191,72.21.91.29,72219129,3896,40,21028,16384,8192,Sun,Mar,23,49,50,69,0,0,22,34466412,12396793,8266998,0,47.8,23.5,137451,292935,2732956672,9381228544,138224,1353316,241291,612024,24924104,755919997,0,64,IoT_Attack
5,1552276201,10.0.2.15,100215,443,40,47797,16384,8192,Sun,Mar,23,50,0,69,0,0,20,34467464,12397302,8267288,0,47.8,23.5,137451,292980,2732956672,9381695488,138224,1353332,241293,612026,24924224,755920117,0,64,IoT_Attack
6,1552276201,72.21.91.29,72219129,7583,40,21027,16384,8192,Sun,Mar,23,50,1,69,0,0,20,34467498,12397334,8267334,0,47.8,23.5,137451,292980,2732956672,9381695488,138224,1353332,241293,612026,24924224,755920117,0,64,IoT_Attack
7,1552276208,10.0.2.15,100215,443,86,55208,16384,8192,Sun,Mar,23,50,7,69,0,0,24,34468031,12397642,8267584,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241298,612030,24924682,755920536,0,64,IoT_Attack
8,1552276208,10.0.2.15,100215,443,86,55207,16384,8192,Sun,Mar,23,50,7,69,0,0,20,34468235,12397707,8267653,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241299,612032,24924800,755920786,0,64,IoT_Attack
9,1552276208,10.195.6.40,10195640,1999,147,58355,16384,8192,Sun,Mar,23,50,8,69,0,0,20,34468359,12397742,8267679,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241299,612032,24924800,755920786,0,64,IoT_Attack
10,1552276208,10.195.6.40,10195640,5730,118,58383,16384,8192,Sun,Mar,23,50,8,69,0,0,20,34468382,12397761,8267708,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241299,612032,24924800,755920786,0,64,IoT_Attack
11,1552276209,10.0.2.15,100215,443,60,47193,16384,8192,Sun,Mar,23,50,8,69,0,0,20,34468434,12397815,8267774,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241304,612037,24925195,755921228,0,64,IoT_Attack
12,1552276209,35.222.85.5,35222855,7864,44,31851,16384,8192,Sun,Mar,23,50,8,69,0,0,20,34468454,12397837,8267809,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241304,612037,24925195,755921228,0,64,IoT_Attack
13,1552276209,10.0.2.15,100215,443,40,47212,16384,8192,Sun,Mar,23,50,9,69,0,0,20,34468478,12397855,8267838,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241304,612037,24925195,755921228,0,64,IoT_Attack
14,1552276209,10.0.2.15,100215,443,127,47124,16384,8192,Sun,Mar,23,50,9,69,0,0,20,34468504,12397880,8267867,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241304,612037,24925195,755921228,0,64,IoT_Attack
15,1552276210,35.222.85.5,35222855,6538,40,31854,16384,8192,Sun,Mar,23,50,9,69,0,0,20,34468528,12397905,8267897,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241304,612037,24925195,755921228,0,64,IoT_Attack
16,1552276210,35.222.85.5,35222855,7244,188,31705,16384,8192,Sun,Mar,23,50,9,69,0,0,20,34468570,12397931,8267926,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241304,612037,24925195,755921228,0,64,IoT_Attack
17,1552276210,10.0.2.15,100215,443,40,47210,16384,8192,Sun,Mar,23,50,9,69,0,0,20,34468598,12397954,8267960,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241304,612037,24925195,755921228,0,64,IoT_Attack
18,1552276210,35.222.85.5,35222855,6104,40,31852,16384,8192,Sun,Mar,23,50,10,69,0,0,21,34468622,12397974,8267986,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241304,612037,24925195,755921228,0,64,IoT_Attack
19,1552276210,10.0.2.15,100215,443,40,47209,16384,8192,Sun,Mar,23,50,10,69,0,0,20,34468642,12397989,8268015,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241304,612037,24925195,755921228,0,64,IoT_Attack
20,1552276211,35.222.85.5,35222855,3921,40,31851,16384,8192,Sun,Mar,23,50,10,69,0,0,20,34468674,12398015,8268046,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241304,612037,24925195,755921228,0,64,IoT_Attack
21,1552276211,10.0.2.15,100215,443,40,47796,16384,8192,Sun,Mar,23,50,11,69,0,0,21,34468725,12398059,8268099,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241305,612038,24925255,755921288,0,64,IoT_Attack
22,1552276211,72.21.91.29,72219129,7525,40,21019,16384,8192,Sun,Mar,23,50,11,69,0,0,20,34468745,12398077,8268128,0,47.8,23.5,137451,293017,2732956672,9381892096,138224,1353336,241305,612038,24925255,755921288,0,64,IoT_Attack
23,1552276221,10.0.2.15,100215,443,40,47795,16384,8192,Sun,Mar,23,50,21,69,0,0,20,34469868,12398630,8268466,0,47.8,23.5,137451,293038,2732956672,9381998592,138224,1353348,241306,612039,24925315,755921348,0,64,IoT_Attack
24,1552276222,72.21.91.29,72219129,4576,40,21018,16384,8192,Sun,Mar,23,50,21,69,0,0,20,34469894,12398649,8268497,0,47.8,23.5,137451,293038,2732956672,9381998592,138224,1353348,241306,612039,24925315,755921348,0,64,IoT_Attack
25,1552276232,10.0.2.15,100215,443,40,47794,16384,8192,Sun,Mar,23,50,31,69,0,0,20,34471361,12399319,8268954,0,47.8,23.5,137451,293040,2732956672,9382019072,138224,1353356,241307,612040,24925375,755921408,0,64,IoT_Attack
26,1552276232,72.21.91.29,72219129,5445,40,21017,16384,8192,Sun,Mar,23,50,31,69,0,0,20,34471388,12399341,8268985,0,47.8,23.5,137451,293040,2732956672,9382019072,138224,1353356,241307,612040,24925375,755921408,0,64,IoT_Attack
27,1552276242,10.0.2.15,100215,443,40,47793,16384,8192,Sun,Mar,23,50,41,69,0,0,20,34472307,12399745,8269275,0,47.8,23.5,137451,293040,2732956672,9382019072,138224,1353356,241308,612041,24925435,755921468,0,64,IoT_Attack
28,1552276242,72.21.91.29,72219129,5169,40,21016,16384,8192,Sun,Mar,23,50,42,69,0,0,20,34472327,12399760,8269301,0,47.8,23.5,137451,293040,2732956672,9382019072,138224,1353356,241308,612041,24925435,755921468,0,64,IoT_Attack
31,1552276252,10.0.2.15,100215,443,40,47792,16384,8192,Sun,Mar,23,50,52,69,0,0,20,34473258,12400146,8269597,0,47.8,23.5,137451,293040,2732956672,9382019072,138224,1353356,241310,612043,24925555,755921588,0,64,IoT_Attack
32,1552276252,72.21.91.29,72219129,5061,40,21015,16384,8192,Sun,Mar,23,50,52,69,0,0,20,34473284,12400164,8269626,0,47.8,23.5,137451,293040,2732956672,9382019072,138224,1353356,241310,612043,24925555,755921588,0,64,IoT_Attack
33,1552276262,10.0.2.15,100215,443,40,47791,16384,8192,Sun,Mar,23,51,2,69,0,0,20,34474322,12400615,8269943,0,47.8,23.5,137451,293043,2732956672,9382031360,138224,1353356,241311,612044,24925615,755921648,0,64,IoT_Attack
34,1552276263,72.21.91.29,72219129,2501,40,21014,16384,8192,Sun,Mar,23,51,2,69,0,0,20,34474356,12400644,8269982,0,47.8,23.5,137451,293043,2732956672,9382031360,138224,1353356,241311,612044,24925615,755921648,0,64,IoT_Attack
35,1552276273,10.0.2.15,100215,443,40,47790,16384,8192,Sun,Mar,23,51,12,69,0,0,20,34475283,12401049,8270258,0,47.8,23.5,137451,293043,2732956672,9382031360,138224,1353356,241312,612045,24925675,755921708,0,64,IoT_Attack
36,1552276273,72.21.91.29,72219129,3754,40,21013,16384,8192,Sun,Mar,23,51,12,69,0,0,20,34475307,12401070,8270292,0,47.8,23.5,137451,293043,2732956672,9382031360,138224,1353356,241312,612045,24925675,755921708,0,64,IoT_Attack
37,1552276275,10.0.2.15,100215,443,40,47789,16384,8192,Sun,Mar,23,51,15,69,0,0,20,34479409,12401853,8270459,0,47.8,23.5,137451,293043,2732956672,9382031360,138224,1353356,241314,612047,24925795,755921828,0,64,IoT_Attack
38,1552276275,72.21.91.29,72219129,5649,40,21012,16384,8192,Sun,Mar,23,51,15,69,0,0,20,34479443,12401873,8270487,0,47.8,23.5,137451,293043,2732956672,9382031360,138224,1353356,241314,612047,24925795,755921828,0,64,IoT_Attack
39,1552276275,72.21.91.29,72219129,3975,40,21011,16384,8192,Sun,Mar,23,51,15,69,0,0,20,34479471,12401891,8270518,0,47.8,23.5,137451,293043,2732956672,9382031360,138224,1353356,241314,612047,24925795,755921828,0,64,IoT_Attack
40,1552276276,10.0.2.15,100215,443,40,64008,16384,8192,Sun,Mar,23,51,15,69,0,0,20,34479513,12401917,8270547,0,47.8,23.5,137451,293043,2732956672,9382031360,138224,1353356,241314,612047,24925795,755921828,0,64,IoT_Attack
43,1552276358,54.186.239.73,5418623973,7975,71,53025,16384,8192,Sun,Mar,23,52,38,69,0,0,20,34491096,12405468,8272568,0,47.8,23.5,137451,293055,2732956672,9382133760,138224,1353376,241316,612050,24925944,755922033,0,64,IoT_Attack
44,1552276359,10.0.2.15,100215,443,75,24724,16384,8192,Sun,Mar,23,52,38,69,0,0,21,34491125,12405504,8272611,0,47.8,23.5,137451,293055,2732956672,9382133760,138224,1353376,241316,612050,24925944,755922033,0,64,IoT_Attack
45,1552276359,54.186.239.73,5418623973,2026,40,53055,16384,8192,Sun,Mar,23,52,38,69,0,0,20,34491145,12405525,8272650,0,47.8,23.5,137451,293055,2732956672,9382133760,138224,1353376,241316,612050,24925944,755922033,0,64,IoT_Attack
48,1552276509,10.0.2.15,100215,443,60,4172,16384,8192,Sun,Mar,23,55,8,69,0,0,20,34516262,12412406,8276554,0,46.3,23.5,137451,293088,2732956672,9382424576,138224,1353408,241326,612060,24926775,755922911,0,64,IoT_Attack
49,1552276509,35.224.99.156,3522499156,5699,44,28098,16384,8192,Sun,Mar,23,55,8,69,0,0,20,34516283,12412422,8276580,0,46.3,23.5,137451,293088,2732956672,9382424576,138224,1353408,241326,612060,24926775,755922911,0,64,IoT_Attack
50,1552276509,10.0.2.15,100215,443,40,4191,16384,8192,Sun,Mar,23,55,9,69,0,0,21,34516305,12412435,8276604,0,46.3,23.5,137451,293088,2732956672,9382424576,138224,1353408,241326,612060,24926775,755922911,0,64,IoT_Attack
51,1552276509,10.0.2.15,100215,443,127,4103,16384,8192,Sun,Mar,23,55,9,69,1,0,24,34516333,12412449,8276626,0,46.3,23.5,137451,293088,2732956672,9382424576,138224,1353408,241326,612060,24926775,755922911,0,64,IoT_Attack
52,1552276510,35.224.99.156,3522499156,189,40,28101,16384,8192,Sun,Mar,23,55,9,69,0,0,20,34516359,12412468,8276655,0,46.3,23.5,137451,293088,2732956672,9382424576,138224,1353408,241326,612060,24926775,755922911,0,64,IoT_Attack
53,1552276510,35.224.99.156,3522499156,1667,188,27952,16384,8192,Sun,Mar,23,55,9,69,0,0,30,34516378,12412481,8276676,0,46.3,23.5,137451,293088,2732956672,9382424576,138224,1353408,241326,612060,24926775,755922911,0,64,IoT_Attack
54,1552276510,10.0.2.15,100215,443,40,4189,16384,8192,Sun,Mar,23,55,10,69,0,0,20,34516403,12412501,8276700,0,46.3,23.5,137451,293088,2732956672,9382424576,138224,1353408,241326,612060,24926775,755922911,0,64,IoT_Attack
55,1552276510,35.224.99.156,3522499156,7349,40,28099,16384,8192,Sun,Mar,23,55,10,69,0,0,28,34516495,12412524,8276735,0,46.3,23.5,137451,293088,2732956672,9382424576,138224,1353408,241326,612060,24926775,755922911,0,64,IoT_Attack
56,1552276511,10.0.2.15,100215,443,40,4188,16384,8192,Sun,Mar,23,55,10,69,0,0,20,34516693,12412570,8276782,0,46.3,23.5,137451,293088,2732956672,9382424576,138224,1353408,241326,612060,24926775,755922911,0,64,IoT_Attack
57,1552276511,35.224.99.156,3522499156,5619,40,28098,16384,8192,Sun,Mar,23,55,10,69,0,0,19,34516838,12412618,8276817,0,46.3,23.5,137451,293088,2732956672,9382424576,138224,1353408,241326,612060,24926775,755922911,0,64,IoT_Attack
58,1552276659,54.186.239.73,5418623973,202,71,53018,16384,8192,Sun,Mar,23,57,38,69,0,0,20,34537811,12421042,8280660,0,46.2,23.5,137451,293226,2732956672,9383735296,138224,1353912,241327,612062,24926864,755923056,0,64,IoT_Attack
59,1552276659,10.0.2.15,100215,443,75,24723,16384,8192,Sun,Mar,23,57,38,69,0,0,20,34537836,12421074,8280703,0,46.2,23.5,137451,293226,2732956672,9383735296,138224,1353912,241327,612062,24926864,755923056,0,64,IoT_Attack
60,1552276659,54.186.239.73,5418623973,4573,40,53048,16384,8192,Sun,Mar,23,57,38,69,0,0,20,34537860,12421099,8280751,0,46.2,23.5,137451,293226,2732956672,9383735296,138224,1353912,241327,612062,24926864,755923056,0,64,IoT_Attack
63,1552276809,10.0.2.15,100215,443,60,1439,16384,8192,Mon,Mar,0,0,8,70,0,0,19,34555081,12427127,8284237,0,46.2,23.5,137452,293231,2732960768,9383825408,138224,1353920,241337,612072,24927695,755923934,0,64,IoT_Attack
64,1552276809,35.224.99.156,3522499156,392,44,28091,16384,8192,Mon,Mar,0,0,8,70,0,0,19,34555293,12427174,8284279,0,46.2,23.5,137452,293231,2732960768,9383825408,138224,1353920,241337,612072,24927695,755923934,0,64,IoT_Attack
65,1552276809,10.0.2.15,100215,443,40,1458,16384,8192,Mon,Mar,0,0,9,70,0,0,20,34555431,12427206,8284315,0,46.2,23.5,137452,293231,2732960768,9383825408,138224,1353920,241337,612072,24927695,755923934,0,64,IoT_Attack
66,1552276809,10.0.2.15,100215,443,127,1370,16384,8192,Mon,Mar,0,0,9,70,0,0,20,34555449,12427224,8284354,0,46.2,23.5,137452,293231,2732960768,9383825408,138224,1353920,241337,612072,24927695,755923934,0,64,IoT_Attack
67,1552276810,35.224.99.156,3522499156,2070,40,28094,16384,8192,Mon,Mar,0,0,9,70,0,0,20,34555474,12427246,8284392,0,46.2,23.5,137452,293231,2732960768,9383825408,138224,1353920,241337,612072,24927695,755923934,0,64,IoT_Attack
68,1552276810,35.224.99.156,3522499156,1848,188,27945,16384,8192,Mon,Mar,0,0,9,70,0,0,20,34555497,12427267,8284431,0,46.2,23.5,137452,293231,2732960768,9383825408,138224,1353920,241337,612072,24927695,755923934,0,64,IoT_Attack
69,1552276810,10.0.2.15,100215,443,40,1456,16384,8192,Mon,Mar,0,0,9,70,0,0,20,34555517,12427292,8284469,0,46.2,23.5,137452,293231,2732960768,9383825408,138224,1353920,241337,612072,24927695,755923934,0,64,IoT_Attack
70,1552276810,35.224.99.156,3522499156,2866,40,28092,16384,8192,Mon,Mar,0,0,10,70,0,0,21,34555541,12427314,8284507,0,46.2,23.5,137452,293231,2732960768,9383825408,138224,1353920,241337,612072,24927695,755923934,0,64,IoT_Attack
71,1552276810,10.0.2.15,100215,443,40,1455,16384,8192,Mon,Mar,0,0,10,70,0,0,27,34555562,12427337,8284549,0,46.2,23.5,137452,293231,2732960768,9383825408,138224,1353920,241337,612072,24927695,755923934,0,64,IoT_Attack
72,1552276811,35.224.99.156,3522499156,600,40,28091,16384,8192,Mon,Mar,0,0,10,70,0,0,20,34555588,12427362,8284585,0,46.2,23.5,137452,293231,2732960768,9383825408,138224,1353920,241337,612072,24927695,755923934,0,64,IoT_Attack
73,1552276959,54.186.239.73,5418623973,5397,71,53011,16384,8192,Mon,Mar,0,2,38,70,0,0,20,34577108,12434420,8288059,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241338,612074,24927784,755924079,0,64,IoT_Attack
74,1552276959,10.0.2.15,100215,443,75,24722,16384,8192,Mon,Mar,0,2,38,70,0,0,20,34577132,12434444,8288091,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241338,612074,24927784,755924079,0,64,IoT_Attack
75,1552276959,54.186.239.73,5418623973,101,40,53041,16384,8192,Mon,Mar,0,2,39,70,0,0,21,34577158,12434463,8288120,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241338,612074,24927784,755924079,0,64,IoT_Attack
78,1552277108,10.0.2.15,100215,443,86,27843,16384,8192,Mon,Mar,0,5,7,70,0,0,21,34595195,12440502,8291294,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241345,612081,24928420,755924808,0,64,IoT_Attack
79,1552277108,10.0.2.15,100215,443,86,27842,16384,8192,Mon,Mar,0,5,7,70,0,0,22,34595214,12440527,8291330,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241345,612081,24928420,755924808,0,64,IoT_Attack
80,1552277108,10.195.6.40,10195640,2598,147,58323,16384,8192,Mon,Mar,0,5,8,70,0,0,22,34595236,12440563,8291369,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241345,612081,24928420,755924808,0,64,IoT_Attack
81,1552277108,10.195.6.40,10195640,3614,118,58351,16384,8192,Mon,Mar,0,5,8,70,0,0,20,34595259,12440590,8291404,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241345,612081,24928420,755924808,0,64,IoT_Attack
82,1552277109,10.0.2.15,100215,443,60,7529,16384,8192,Mon,Mar,0,5,8,70,0,0,20,34595314,12440645,8291482,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241350,612086,24928815,755925250,0,64,IoT_Attack
83,1552277109,35.224.99.156,3522499156,3889,44,28082,16384,8192,Mon,Mar,0,5,8,70,0,0,20,34595334,12440670,8291510,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241350,612086,24928815,755925250,0,64,IoT_Attack
84,1552277109,10.0.2.15,100215,443,40,7548,16384,8192,Mon,Mar,0,5,9,70,0,0,20,34595360,12440690,8291539,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241350,612086,24928815,755925250,0,64,IoT_Attack
85,1552277109,10.0.2.15,100215,443,127,7460,16384,8192,Mon,Mar,0,5,9,70,0,0,20,34595394,12440725,8291578,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241350,612086,24928815,755925250,0,64,IoT_Attack
86,1552277110,35.224.99.156,3522499156,659,40,28085,16384,8192,Mon,Mar,0,5,9,70,0,0,20,34595423,12440743,8291604,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241350,612086,24928815,755925250,0,64,IoT_Attack
87,1552277110,35.224.99.156,3522499156,2474,188,27936,16384,8192,Mon,Mar,0,5,9,70,0,0,20,34595449,12440762,8291633,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241350,612086,24928815,755925250,0,64,IoT_Attack
88,1552277110,10.0.2.15,100215,443,40,7546,16384,8192,Mon,Mar,0,5,9,70,0,0,20,34595472,12440791,8291665,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241350,612086,24928815,755925250,0,64,IoT_Attack
89,1552277110,35.224.99.156,3522499156,5960,40,28083,16384,8192,Mon,Mar,0,5,10,70,0,0,20,34595496,12440811,8291694,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241350,612086,24928815,755925250,0,64,IoT_Attack
90,1552277110,10.0.2.15,100215,443,40,7545,16384,8192,Mon,Mar,0,5,10,70,0,0,20,34595523,12440832,8291725,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241350,612086,24928815,755925250,0,64,IoT_Attack
91,1552277111,35.224.99.156,3522499156,8008,40,28082,16384,8192,Mon,Mar,0,5,10,70,0,0,20,34595553,12440851,8291754,0,46.3,23.5,137452,293358,2732960768,9384583168,138224,1354344,241350,612086,24928815,755925250,0,64,IoT_Attack
92,1552277259,54.186.239.73,5418623973,1609,71,53002,16384,8192,Mon,Mar,0,7,38,70,0,0,20,34616313,12448448,8296703,0,46.3,23.5,137452,293666,2732960768,9398263808,138224,1354708,241351,612088,24928904,755925395,0,64,IoT_Attack
93,1552277259,10.0.2.15,100215,443,75,24721,16384,8192,Mon,Mar,0,7,39,70,0,0,20,34616497,12448488,8296741,0,46.3,23.5,137452,293666,2732960768,9398263808,138224,1354708,241351,612088,24928904,755925395,0,64,IoT_Attack
94,1552277259,54.186.239.73,5418623973,6673,40,53032,16384,8192,Mon,Mar,0,7,39,70,0,0,20,34616703,12448533,8296779,0,46.3,23.5,137452,293666,2732960768,9398263808,138224,1354708,241351,612088,24928904,755925395,0,64,IoT_Attack
97,1552277377,10.0.2.15,100215,443,76,22324,16384,8192,Mon,Mar,0,9,37,70,0,0,20,34628360,12453127,8299381,0,46.3,23.5,137452,293666,2732960768,9398263808,138224,1354708,241353,612090,24929054,755925545,0,64,IoT_Attack
98,1552277377,91.189.94.4,91189944,3434,76,15163,16384,8192,Mon,Mar,0,9,37,70,0,0,20,34628547,12453185,8299431,0,46.3,23.5,137452,293666,2732960768,9398263808,138224,1354708,241353,612090,24929054,755925545,0,64,IoT_Attack
101,1552277409,10.0.2.15,100215,443,60,54167,16384,8192,Mon,Mar,0,10,8,70,0,0,20,34632048,12454494,8300205,0,46.3,23.5,137452,293669,2732960768,9398280192,138224,1354712,241363,612100,24929885,755926423,0,64,IoT_Attack
102,1552277409,35.222.85.5,35222855,4893,44,31811,16384,8192,Mon,Mar,0,10,8,70,0,0,21,34632070,12454520,8300248,0,46.3,23.5,137452,293669,2732960768,9398280192,138224,1354712,241363,612100,24929885,755926423,0,64,IoT_Attack
103,1552277409,10.0.2.15,100215,443,40,54186,16384,8192,Mon,Mar,0,10,9,70,0,0,20,34632098,12454546,8300284,0,46.3,23.5,137452,293669,2732960768,9398280192,138224,1354712,241363,612100,24929885,755926423,0,64,IoT_Attack
104,1552277409,10.0.2.15,100215,443,127,54098,16384,8192,Mon,Mar,0,10,9,70,0,0,20,34632131,12454574,8300322,0,46.3,23.5,137452,293669,2732960768,9398280192,138224,1354712,241363,612100,24929885,755926423,0,64,IoT_Attack
105,1552277410,35.222.85.5,35222855,8048,40,31814,16384,8192,Mon,Mar,0,10,9,70,0,0,20,34632151,12454594,8300360,0,46.3,23.5,137452,293669,2732960768,9398280192,138224,1354712,241363,612100,24929885,755926423,0,64,IoT_Attack
106,1552277410,35.222.85.5,35222855,5873,188,31665,16384,8192,Mon,Mar,0,10,9,70,0,0,20,34632181,12454626,8300404,0,46.3,23.5,137452,293669,2732960768,9398280192,138224,1354712,241363,612100,24929885,755926423,0,64,IoT_Attack
107,1552277410,10.0.2.15,100215,443,40,54184,16384,8192,Mon,Mar,0,10,9,70,0,0,20,34632201,12454648,8300444,0,46.3,23.5,137452,293669,2732960768,9398280192,138224,1354712,241363,612100,24929885,755926423,0,64,IoT_Attack
108,1552277410,35.222.85.5,35222855,2375,40,31812,16384,8192,Mon,Mar,0,10,10,70,0,0,20,34632226,12454671,8300482,0,46.3,23.5,137452,293669,2732960768,9398280192,138224,1354712,241363,612100,24929885,755926423,0,64,IoT_Attack
109,1552277410,10.0.2.15,100215,443,40,54183,16384,8192,Mon,Mar,0,10,10,70,0,0,20,34632255,12454695,8300518,0,46.3,23.5,137452,293669,2732960768,9398280192,138224,1354712,241363,612100,24929885,755926423,0,64,IoT_Attack
110,1552277411,35.222.85.5,35222855,4440,40,31811,16384,8192,Mon,Mar,0,10,10,70,0,0,20,34632280,12454719,8300558,0,46.3,23.5,137452,293669,2732960768,9398280192,138224,1354712,241363,612100,24929885,755926423,0,64,IoT_Attack
111,1552277473,10.0.2.15,100215,443,84,7973,16384,8192,Mon,Mar,0,11,12,70,0,0,19,34641943,12457562,8302127,0,46.3,23.5,137452,293674,2732960768,9398300672,138224,1354712,241371,612107,24930752,755927469,4.8,64,IoT_Attack
112,1552277473,10.0.2.15,100215,443,84,7972,16384,8192,Mon,Mar,0,11,12,70,0,0,20,34642002,12457606,8302186,0,46.3,23.5,137452,293674,2732960768,9398300672,138224,1354712,241378,612114,24932643,755931237,0,64,IoT_Attack
113,1552277473,10.195.6.40,10195640,148,216,58239,16384,8192,Mon,Mar,0,11,13,70,0,0,20,34642067,12457658,8302258,0,46.3,23.5,137452,293674,2732960768,9398300672,138224,1354712,241379,612116,24932703,755931635,0,64,IoT_Attack
114,1552277473,10.195.6.40,10195640,1494,120,58334,16384,8192,Mon,Mar,0,11,13,70,0,0,20,34642091,12457679,8302294,0,46.3,23.5,137452,293674,2732960768,9398300672,138224,1354712,241379,612116,24932703,755931635,0,64,IoT_Attack
115,1552277473,10.0.2.15,100215,443,79,7972,16384,8192,Mon,Mar,0,11,13,70,0,0,20,34642156,12457723,8302351,0,46.3,23.5,137452,293677,2732960768,9398358016,138224,1354716,241379,612116,24932703,755931635,0,64,IoT_Attack
116,1552277474,10.195.6.40,10195640,3153,164,58289,16384,8192,Mon,Mar,0,11,13,70,0,0,21,34642184,12457753,8302390,0,46.3,23.5,137452,293677,2732960768,9398358016,138224,1354716,241379,612116,24932703,755931635,0,64,IoT_Attack
117,1552277474,10.0.2.15,100215,443,60,12877,16384,8192,Mon,Mar,0,11,13,70,1,0,20,34642254,12457797,8302435,0,46.3,23.5,137452,293677,2732960768,9398358016,138224,1354716,241379,612116,24932703,755931635,0,64,IoT_Attack
118,1552277474,52.88.72.192,528872192,837,44,30726,16384,8192,Mon,Mar,0,11,14,70,0,0,20,34642276,12457816,8302470,0,46.3,23.5,137452,293677,2732960768,9398358016,138224,1354716,241379,612116,24932703,755931635,0,64,IoT_Attack
119,1552277474,10.0.2.15,100215,443,40,12896,16384,8192,Mon,Mar,0,11,14,70,0,0,20,34642310,12457855,8302523,0,46.3,23.5,137452,293677,2732960768,9398358016,138224,1354716,241379,612116,24932703,755931635,0,64,IoT_Attack
120,1552277475,10.0.2.15,100215,443,557,12378,16384,8192,Mon,Mar,0,11,14,70,4,3,12,34645185,12458372,8302634,0,46.3,23.5,137452,293677,2732960768,9398358016,138224,1354716,241384,612119,24933141,755931881,10.5,64,IoT_Attack
121,1552277475,52.88.72.192,528872192,1887,40,30729,16384,8192,Mon,Mar,0,11,14,70,3,3,13,34646510,12458830,8302899,0,46.4,23.5,137452,293677,2732960768,9398358016,138224,1354716,241429,612177,24938768,755973359,9.1,64,IoT_Attack
122,1552277475,52.88.72.192,528872192,344,1328,29440,16384,8192,Mon,Mar,0,11,14,70,1,0,20,34646721,12458954,8303028,0,46.4,23.5,137452,293677,2732960768,9398358016,138224,1354716,241450,612203,24943647,755981856,0,64,IoT_Attack
123,1552277475,10.0.2.15,100215,443,40,12894,16384,8192,Mon,Mar,0,11,15,70,0,0,20,34646820,12459023,8303118,0,46.4,23.5,137452,293677,2732960768,9398358016,138224,1354716,241452,612207,24943767,755982684,0,64,IoT_Attack
124,1552277475,52.88.72.192,528872192,7047,1328,29439,16384,8192,Mon,Mar,0,11,15,70,0,0,20,34646844,12459050,8303159,0,46.4,23.5,137452,293677,2732960768,9398358016,138224,1354716,241452,612207,24943767,755982684,0,64,IoT_Attack
