Packet_Number,Current_Time,IP_Address,IP_Address_Norm,Source_Port,Packet_Length,Packet_Checksum,DF,MF,Day,Month,Hour,Minute,Second,Day_of_Year,CPU_Percent,CPU_Times_Percent_User,CPU_Times_Percent_Sys,CPU_Times_Percent_Idle,CPU_Stats_CTX_Switches,CPU_Stats_Interrupts,CPU_Stats_Soft_Interrupts,CPU_Stats_Syscalls,Virtual_Memory,Disk_Usage,Disk_IO_Counters_Read_Count,Disk_IO_Counters_Write_Count,Disk_IO_Counters_Read_Bytes,Disk_IO_Counters_Write_Bytes,Disk_IO_Counters_Read_Time,Disk_IO_Counters_Write_Time,Net_IO_Counters_Packet_Sent,Net_IO_Counters_Packets_Recv,Net_IO_Counters_Bytes_Sent,Net_IO_Counters_Bytes_Recv,TTL,Category
1907,1552795548,10.0.2.15,100215,23,164,59381,16384,8192,Sun,Mar,0,5,47,76,14,0,6,54889615,18657482,12189767,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293355,700984,30065911,845675546,90.5,64,IoT_Attack
1908,1552795548,172.217.7.165,100215,23,40,44687,16384,8192,Sun,Mar,0,5,48,76,3,0,16,54889933,18657677,12189879,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293355,700984,30065911,845675546,61.9,64,IoT_Attack
1909,1552795548,10.0.2.15,100215,23,575,7550,16384,8192,Sun,Mar,0,5,48,76,0,0,20,54890196,18657837,12189971,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293355,700984,30065911,845675546,20,64,IoT_Attack
1910,1552795549,172.217.7.174,100215,23,40,44671,16384,8192,Sun,Mar,0,5,48,76,15,2,4,54890697,18658105,12190069,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293355,700984,30065911,845675546,80,64,IoT_Attack
1911,1552795549,172.217.7.174,100215,23,284,44426,16384,8192,Sun,Mar,0,5,48,76,6,0,13,54891152,18658367,12190185,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293355,700984,30065911,845675546,19,64,IoT_Attack
1912,1552795549,10.0.2.15,100215,23,86,8038,16384,8192,Sun,Mar,0,5,48,76,0,0,20,54891208,18658411,12190252,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293357,700986,30066111,845675666,0,64,IoT_Attack
1913,1552795549,172.217.7.174,100215,23,40,44669,16384,8192,Sun,Mar,0,5,49,76,9,3,8,54891785,18658636,12190353,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293359,700988,30066231,845675866,0,64,IoT_Attack
1914,1552795549,10.0.2.15,100215,23,756,7367,16384,8192,Sun,Mar,0,5,49,76,0,0,20,54891854,18658684,12190391,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293359,700988,30066231,845675866,10,64,IoT_Attack
1915,1552795550,10.0.2.15,100215,23,323,7799,16384,8192,Sun,Mar,0,5,49,76,0,1,18,54892396,18658873,12190483,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293359,700988,30066231,845675866,0,64,IoT_Attack
1916,1552795550,172.217.7.174,100215,23,40,44668,16384,8192,Sun,Mar,0,5,49,76,0,0,20,54892507,18658936,12190529,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293359,700988,30066231,845675866,10,64,IoT_Attack
1917,1552795550,172.217.7.174,100215,23,40,44667,16384,8192,Sun,Mar,0,5,50,76,12,1,7,54892992,18659079,12190606,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293359,700988,30066231,845675866,75,64,IoT_Attack
1918,1552795550,10.0.2.15,100215,23,83,63838,16384,8192,Sun,Mar,0,5,50,76,17,0,3,54893579,18659340,12190730,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293359,700988,30066231,845675866,15.8,64,IoT_Attack
1919,1552795550,10.0.2.15,100215,23,83,8038,16384,8192,Sun,Mar,0,5,50,76,0,0,19,54893993,18659653,12191012,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293359,700988,30066231,845675866,0,64,IoT_Attack
1920,1552795551,172.217.197.189,100215,23,40,61546,16384,8192,Sun,Mar,0,5,50,76,0,0,19,54894271,18659788,12191056,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293359,700988,30066231,845675866,0,64,IoT_Attack
1921,1552795551,172.217.7.174,100215,23,40,44665,16384,8192,Sun,Mar,0,5,50,76,1,0,20,54894436,18659876,12191115,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293359,700988,30066231,845675866,0,64,IoT_Attack
1922,1552795551,172.217.7.174,100215,23,276,44428,16384,8192,Sun,Mar,0,5,51,76,0,0,21,54894455,18659896,12191156,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293359,700988,30066231,845675866,0,64,IoT_Attack
1923,1552795551,172.217.7.174,100215,23,649,44054,16384,8192,Sun,Mar,0,5,51,76,0,1,21,54894495,18659934,12191215,0,45.9,23.9,144721,328215,2772916224,10851520512,141296,1514048,293359,700988,30066231,845675866,0,64,IoT_Attack
1924,1552795551,10.0.2.15,100215,23,40,8080,16384,8192,Sun,Mar,0,5,51,76,0,0,20,54894531,18659965,12191258,0,45.9,23.9,144721,328218,2772916224,10851655680,141296,1514052,293359,700988,30066231,845675866,0,64,IoT_Attack
1925,1552795552,10.0.2.15,100215,23,86,8033,16384,8192,Sun,Mar,0,5,51,76,0,0,20,54894552,18659988,12191296,0,45.9,23.9,144721,328218,2772916224,10851655680,141296,1514052,293359,700988,30066231,845675866,0,64,IoT_Attack
1926,1552795552,10.0.2.15,100215,23,759,7359,16384,8192,Sun,Mar,0,5,51,76,0,0,20,54894593,18660026,12191348,0,45.9,23.9,144721,328218,2772916224,10851655680,141296,1514052,293359,700988,30066231,845675866,0,64,IoT_Attack
1927,1552795552,10.0.2.15,100215,23,82,63838,16384,8192,Sun,Mar,0,5,52,76,0,1,20,54894622,18660059,12191400,0,45.9,23.9,144721,328218,2772916224,10851655680,141296,1514052,293361,700990,30066391,845676026,0,64,IoT_Attack
1928,1552795552,10.0.2.15,100215,23,86,56988,16384,8192,Sun,Mar,0,5,52,76,0,0,20,54894654,18660098,12191447,0,45.9,23.9,144721,328218,2772916224,10851655680,141296,1514052,293361,700990,30066391,845676026,0,64,IoT_Attack
1929,1552795552,10.0.2.15,100215,23,86,18261,16384,8192,Sun,Mar,0,5,52,76,0,0,20,54894678,18660127,12191494,0,45.9,23.9,144721,328218,2772916224,10851655680,141296,1514052,293361,700990,30066391,845676026,0,64,IoT_Attack
1930,1552795553,172.217.164.129,100215,23,40,4492,16384,8192,Sun,Mar,0,5,52,76,0,0,20,54894731,18660174,12191549,0,45.9,23.9,144721,328218,2772916224,10851655680,141296,1514052,293361,700990,30066391,845676026,0,64,IoT_Attack
1931,1552795553,172.217.7.196,100215,23,40,44616,16384,8192,Sun,Mar,0,5,52,76,0,0,19,54894877,18660243,12191585,0,45.9,23.9,144721,328218,2772916224,10851655680,141296,1514052,293361,700990,30066391,845676026,4.8,64,IoT_Attack
1932,1552795553,172.217.164.129,100215,23,86,4444,16384,8192,Sun,Mar,0,5,53,76,0,0,20,54895007,18660322,12191651,0,45.9,23.9,144721,328218,2772916224,10851655680,141296,1514052,293365,700994,30066711,845676346,0,64,IoT_Attack
1933,1552795553,172.217.7.196,100215,23,86,44568,16384,8192,Sun,Mar,0,5,53,76,0,0,20,54895031,18660349,12191691,0,45.9,23.9,144721,328218,2772916224,10851655680,141296,1514052,293365,700994,30066711,845676346,0,64,IoT_Attack
1934,1552795554,10.0.2.15,100215,23,40,18306,16384,8192,Sun,Mar,0,5,53,76,1,0,18,54895120,18660394,12191750,0,45.9,23.9,144721,328218,2772916224,10851655680,141296,1514052,293365,700994,30066711,845676346,0,64,IoT_Attack
1935,1552795554,10.0.2.15,100215,23,40,57033,16384,8192,Sun,Mar,0,5,53,76,0,0,20,54895140,18660416,12191791,0,45.9,23.9,144721,328218,2772916224,10851655680,141296,1514052,293365,700994,30066711,845676346,0,64,IoT_Attack
1936,1552795554,10.0.2.15,100215,23,86,55693,16384,8192,Sun,Mar,0,5,53,76,0,0,20,54895171,18660450,12191846,0,45.9,23.9,144721,328218,2772916224,10851655680,141296,1514052,293365,700994,30066711,845676346,0,64,IoT_Attack
1937,1552795554,172.217.7.238,100215,23,40,44571,16384,8192,Sun,Mar,0,5,54,76,0,0,20,54895205,18660494,12191899,0,45.9,23.9,144721,328263,2772916224,10852585472,141296,1514076,293365,700994,30066711,845676346,0,64,IoT_Attack
1938,1552795554,172.217.7.238,100215,23,86,44524,16384,8192,Sun,Mar,0,5,54,76,0,0,20,54895227,18660516,12191938,0,45.9,23.9,144721,328263,2772916224,10852585472,141296,1514076,293365,700994,30066711,845676346,0,64,IoT_Attack
1939,1552795555,10.0.2.15,100215,23,40,55738,16384,8192,Sun,Mar,0,5,54,76,0,0,20,54895258,18660553,12191998,0,45.9,23.9,144721,328263,2772916224,10852585472,141296,1514076,293365,700994,30066711,845676346,0,64,IoT_Attack
1940,1552795555,10.0.2.15,100215,23,86,48250,16384,8192,Sun,Mar,0,5,54,76,0,0,20,54895282,18660576,12192039,0,45.9,23.9,144721,328263,2772916224,10852585472,141296,1514076,293365,700994,30066711,845676346,0,64,IoT_Attack
1941,1552795555,10.0.2.15,100215,23,86,44295,16384,8192,Sun,Mar,0,5,54,76,0,0,20,54895313,18660602,12192074,0,45.9,23.9,144721,328263,2772916224,10852585472,141296,1514076,293365,700994,30066711,845676346,0,64,IoT_Attack
1942,1552795555,172.217.7.170,100215,23,40,44637,16384,8192,Sun,Mar,0,5,55,76,0,0,20,54895332,18660623,12192110,0,45.9,23.9,144721,328263,2772916224,10852585472,141296,1514076,293365,700994,30066711,845676346,0,64,IoT_Attack
1943,1552795555,173.194.204.113,100215,23,40,59563,16384,8192,Sun,Mar,0,5,55,76,0,0,20,54895352,18660647,12192150,0,45.9,23.9,144721,328263,2772916224,10852585472,141296,1514076,293365,700994,30066711,845676346,0,64,IoT_Attack
1944,1552795556,172.217.7.170,100215,23,86,44589,16384,8192,Sun,Mar,0,5,55,76,0,0,20,54895374,18660670,12192187,0,45.9,23.9,144721,328263,2772916224,10852585472,141296,1514076,293365,700994,30066711,845676346,0,64,IoT_Attack
1945,1552795556,173.194.204.113,100215,23,86,59515,16384,8192,Sun,Mar,0,5,55,76,0,0,21,54895412,18660700,12192236,0,45.9,23.9,144721,328263,2772916224,10852585472,141296,1514076,293365,700994,30066711,845676346,0,64,IoT_Attack
1946,1552795556,10.0.2.15,100215,23,40,48295,16384,8192,Sun,Mar,0,5,55,76,0,0,20,54895628,18660747,12192286,0,45.9,23.9,144721,328263,2772916224,10852585472,141296,1514076,293365,700994,30066711,845676346,0,64,IoT_Attack
1947,1552795556,10.0.2.15,100215,23,40,44340,16384,8192,Sun,Mar,0,5,56,76,0,0,21,54895722,18660774,12192327,0,45.9,23.9,144721,328263,2772916224,10852585472,141296,1514076,293365,700994,30066711,845676346,0,64,IoT_Attack
1948,1552795561,10.0.2.15,100215,23,86,37824,16384,8192,Sun,Mar,0,6,1,76,0,0,20,54896297,18661035,12192548,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293367,700996,30066871,845676506,0,64,IoT_Attack
1949,1552795561,172.217.15.106,100215,23,40,42649,16384,8192,Sun,Mar,0,6,1,76,0,0,20,54896319,18661063,12192598,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293367,700996,30066871,845676506,0,64,IoT_Attack
1950,1552795562,172.217.15.106,100215,23,86,42602,16384,8192,Sun,Mar,0,6,1,76,0,0,20,54896339,18661083,12192638,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293367,700996,30066871,845676506,0,64,IoT_Attack
1951,1552795562,10.0.2.15,100215,23,40,37869,16384,8192,Sun,Mar,0,6,1,76,0,0,20,54896404,18661108,12192685,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293367,700996,30066871,845676506,4.8,64,IoT_Attack
1952,1552795565,10.0.2.15,100215,23,86,28676,16384,8192,Sun,Mar,0,6,5,76,0,0,22,54897276,18661297,12192839,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293373,701002,30067351,845676986,0,64,IoT_Attack
1953,1552795565,172.217.7.234,100215,23,40,44567,16384,8192,Sun,Mar,0,6,5,76,0,0,24,54897294,18661309,12192862,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293373,701002,30067351,845676986,0,64,IoT_Attack
1954,1552795566,10.0.2.15,100215,23,86,52861,16384,8192,Sun,Mar,0,6,5,76,0,0,25,54897312,18661318,12192880,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293373,701002,30067351,845676986,0,64,IoT_Attack
1955,1552795566,10.0.2.15,100215,23,86,45134,16384,8192,Sun,Mar,0,6,5,76,0,0,26,54897340,18661336,12192906,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293373,701002,30067351,845676986,0,64,IoT_Attack
1956,1552795566,172.217.5.234,100215,23,40,45078,16384,8192,Sun,Mar,0,6,6,76,0,0,21,54897368,18661364,12192946,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293375,701004,30067511,845677146,0,64,IoT_Attack
1957,1552795566,172.217.7.234,100215,23,40,44565,16384,8192,Sun,Mar,0,6,6,76,0,0,21,54897383,18661377,12192970,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293375,701004,30067511,845677146,0,64,IoT_Attack
1958,1552795567,172.217.5.234,100215,23,86,45030,16384,8192,Sun,Mar,0,6,6,76,0,0,21,54897400,18661391,12192987,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293375,701004,30067511,845677146,4.8,64,IoT_Attack
1959,1552795567,172.217.7.234,100215,23,86,44517,16384,8192,Sun,Mar,0,6,6,76,0,0,29,54897434,18661405,12193014,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293375,701004,30067511,845677146,0,64,IoT_Attack
1960,1552795567,172.217.7.234,100215,23,86,44516,16384,8192,Sun,Mar,0,6,7,76,0,0,66,54897458,18661423,12193043,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293375,701004,30067511,845677146,0,64,IoT_Attack
1961,1552795568,10.0.2.15,100215,23,40,28721,16384,8192,Sun,Mar,0,6,7,76,0,0,33,54897480,18661434,12193065,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293375,701004,30067511,845677146,0,64,IoT_Attack
1962,1552795568,10.0.2.15,100215,23,40,45179,16384,8192,Sun,Mar,0,6,7,76,0,0,20,54897556,18661453,12193091,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293375,701004,30067511,845677146,0,64,IoT_Attack
1963,1552795568,10.0.2.15,100215,23,40,52906,16384,8192,Sun,Mar,0,6,8,76,0,0,20,54897750,18661494,12193128,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293375,701004,30067511,845677146,0,64,IoT_Attack
1964,1552795568,10.0.2.15,100215,23,86,31002,16384,8192,Sun,Mar,0,6,8,76,0,0,20,54897920,18661542,12193171,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293375,701004,30067511,845677146,0,64,IoT_Attack
1965,1552795569,172.217.5.234,100215,23,40,45073,16384,8192,Sun,Mar,0,6,8,76,0,0,21,54897929,18661550,12193179,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293375,701004,30067511,845677146,0,64,IoT_Attack
1966,1552795569,172.217.5.234,100215,23,86,45026,16384,8192,Sun,Mar,0,6,8,76,0,0,20,54897949,18661563,12193206,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293375,701004,30067511,845677146,0,64,IoT_Attack
1967,1552795569,10.0.2.15,100215,23,40,31047,16384,8192,Sun,Mar,0,6,8,76,0,0,20,54897973,18661579,12193230,0,45.9,23.9,144721,328266,2772916224,10852696064,141296,1514092,293375,701004,30067511,845677146,0,64,IoT_Attack
1968,1552795571,10.0.2.15,100215,23,86,388,16384,8192,Sun,Mar,0,6,11,76,0,0,20,54898106,18661668,12193332,0,45.9,23.9,144721,328268,2772916224,10852737024,141296,1514092,293377,701006,30067671,845677306,4,64,IoT_Attack
1969,1552795571,172.217.7.170,100215,23,40,44623,16384,8192,Sun,Mar,0,6,11,76,0,0,20,54898133,18661697,12193392,0,45.9,23.9,144721,328268,2772916224,10852737024,141296,1514092,293377,701006,30067671,845677306,0,64,IoT_Attack
1970,1552795572,172.217.7.170,100215,23,86,44576,16384,8192,Sun,Mar,0,6,11,76,0,0,20,54898155,18661722,12193435,0,45.9,23.9,144721,328268,2772916224,10852737024,141296,1514092,293377,701006,30067671,845677306,0,64,IoT_Attack
1971,1552795572,10.0.2.15,100215,23,40,433,16384,8192,Sun,Mar,0,6,11,76,0,0,20,54898173,18661740,12193470,0,45.9,23.9,144721,328268,2772916224,10852737024,141296,1514092,293377,701006,30067671,845677306,0,64,IoT_Attack
1972,1552795575,10.0.2.15,100215,23,86,4103,16384,8192,Sun,Mar,0,6,15,76,0,0,20,54898345,18661866,12193616,0,45.9,23.9,144721,328303,2772916224,10852909056,141296,1514092,293381,701010,30067991,845677626,0,64,IoT_Attack
1973,1552795575,172.217.7.142,100215,23,40,44649,16384,8192,Sun,Mar,0,6,15,76,0,0,20,54898363,18661890,12193662,0,45.9,23.9,144721,328303,2772916224,10852909056,141296,1514092,293381,701010,30067991,845677626,0,64,IoT_Attack
1974,1552795576,10.0.2.15,100215,23,86,59930,16384,8192,Sun,Mar,0,6,15,76,0,0,20,54898383,18661913,12193694,0,45.9,23.9,144721,328303,2772916224,10852909056,141296,1514092,293381,701010,30067991,845677626,0,64,IoT_Attack
1975,1552795576,172.217.7.142,100215,23,40,44648,16384,8192,Sun,Mar,0,6,15,76,0,0,20,54898405,18661932,12193730,0,45.9,23.9,144721,328303,2772916224,10852909056,141296,1514092,293381,701010,30067991,845677626,0,64,IoT_Attack
1976,1552795576,172.217.7.142,100215,23,86,44601,16384,8192,Sun,Mar,0,6,15,76,0,0,20,54898428,18661952,12193763,0,45.9,23.9,144721,328303,2772916224,10852909056,141296,1514092,293381,701010,30067991,845677626,0,64,IoT_Attack
1977,1552795576,172.217.7.142,100215,23,86,44600,16384,8192,Sun,Mar,0,6,16,76,0,0,20,54898471,18661988,12193808,0,45.9,23.9,144721,328303,2772916224,10852909056,141296,1514092,293381,701010,30067991,845677626,0,64,IoT_Attack
1978,1552795576,10.0.2.15,100215,23,40,4148,16384,8192,Sun,Mar,0,6,16,76,0,0,20,54898496,18662008,12193843,0,45.9,23.9,144721,328303,2772916224,10852909056,141296,1514092,293381,701010,30067991,845677626,0,64,IoT_Attack
1979,1552795577,10.0.2.15,100215,23,40,59975,16384,8192,Sun,Mar,0,6,16,76,0,0,20,54898516,18662030,12193884,0,45.9,23.9,144721,328303,2772916224,10852909056,141296,1514092,293381,701010,30067991,845677626,0,64,IoT_Attack
1980,1552795578,10.0.2.15,100215,23,86,41050,16384,8192,Sun,Mar,0,6,18,76,0,0,20,54898588,18662097,12193970,0,45.9,23.9,144721,328303,2772916224,10852909056,141296,1514092,293383,701012,30068151,845677786,0,64,IoT_Attack
1981,1552795578,172.217.5.227,100215,23,40,45072,16384,8192,Sun,Mar,0,6,18,76,0,0,20,54898604,18662113,12194003,0,45.9,23.9,144721,328303,2772916224,10852909056,141296,1514092,293383,701012,30068151,845677786,0,64,IoT_Attack
1982,1552795579,172.217.5.227,100215,23,86,45025,16384,8192,Sun,Mar,0,6,18,76,0,0,21,54898624,18662135,12194041,0,45.9,23.9,144721,328303,2772916224,10852909056,141296,1514092,293383,701012,30068151,845677786,0,64,IoT_Attack
1983,1552795579,10.0.2.15,100215,23,40,41095,16384,8192,Sun,Mar,0,6,18,76,0,0,20,54898650,18662163,12194088,0,45.9,23.9,144721,328303,2772916224,10852909056,141296,1514092,293383,701012,30068151,845677786,0,64,IoT_Attack
1984,1552795584,10.0.2.15,100215,23,86,4190,16384,8192,Sun,Mar,0,6,24,76,0,0,19,54899205,18662347,12194266,0,45.9,23.9,144721,328307,2772916224,10852950016,141296,1514108,293385,701014,30068311,845677946,0,64,IoT_Attack
1985,1552795584,172.217.7.227,100215,23,40,44558,16384,8192,Sun,Mar,0,6,24,76,0,0,20,54899271,18662371,12194302,0,45.9,23.9,144721,328307,2772916224,10852950016,141296,1514108,293385,701014,30068311,845677946,0,64,IoT_Attack
1986,1552795585,172.217.7.227,100215,23,86,44511,16384,8192,Sun,Mar,0,6,24,76,0,0,20,54899289,18662394,12194342,0,45.9,23.9,144721,328307,2772916224,10852950016,141296,1514108,293385,701014,30068311,845677946,0,64,IoT_Attack
1987,1552795585,10.0.2.15,100215,23,40,4235,16384,8192,Sun,Mar,0,6,24,76,0,0,20,54899309,18662421,12194377,0,45.9,23.9,144721,328307,2772916224,10852950016,141296,1514108,293385,701014,30068311,845677946,0,64,IoT_Attack
1988,1552795592,10.0.2.15,100215,23,86,18489,16384,8192,Sun,Mar,0,6,32,76,0,0,20,54899614,18662634,12194610,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293389,701018,30068631,845678266,0,64,IoT_Attack
1989,1552795592,172.217.15.106,100215,23,40,42629,16384,8192,Sun,Mar,0,6,32,76,0,0,20,54899639,18662658,12194651,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293389,701018,30068631,845678266,0,64,IoT_Attack
1990,1552795593,10.0.2.15,100215,23,86,47579,16384,8192,Sun,Mar,0,6,32,76,0,0,20,54899657,18662678,12194691,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293389,701018,30068631,845678266,0,64,IoT_Attack
1991,1552795593,172.217.15.99,100215,23,40,42635,16384,8192,Sun,Mar,0,6,32,76,0,0,20,54899679,18662700,12194726,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293389,701018,30068631,845678266,0,64,IoT_Attack
1992,1552795593,172.217.15.99,100215,23,86,42588,16384,8192,Sun,Mar,0,6,32,76,0,0,20,54899706,18662720,12194759,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293389,701018,30068631,845678266,0,64,IoT_Attack
1993,1552795593,10.0.2.15,100215,23,40,47624,16384,8192,Sun,Mar,0,6,33,76,0,0,20,54899736,18662751,12194804,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293391,701020,30068791,845678426,0,64,IoT_Attack
1994,1552795593,172.217.15.106,100215,23,86,42580,16384,8192,Sun,Mar,0,6,33,76,0,0,20,54899752,18662774,12194851,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293391,701020,30068791,845678426,0,64,IoT_Attack
1995,1552795594,10.0.2.15,100215,23,40,18534,16384,8192,Sun,Mar,0,6,33,76,0,0,20,54899770,18662794,12194889,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293391,701020,30068791,845678426,0,64,IoT_Attack
1996,1552795594,10.0.2.15,100215,23,86,45298,16384,8192,Sun,Mar,0,6,33,76,0,0,20,54899806,18662830,12194954,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293391,701020,30068791,845678426,0,64,IoT_Attack
1997,1552795594,172.217.7.205,100215,23,40,44574,16384,8192,Sun,Mar,0,6,33,76,0,0,20,54899831,18662860,12195007,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293391,701020,30068791,845678426,0,64,IoT_Attack
1998,1552795594,172.217.7.205,100215,23,86,44527,16384,8192,Sun,Mar,0,6,34,76,0,0,20,54899871,18662898,12195060,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293393,701022,30068951,845678586,0,64,IoT_Attack
1999,1552795594,10.0.2.15,100215,23,40,45343,16384,8192,Sun,Mar,0,6,34,76,0,0,20,54899887,18662919,12195099,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293393,701022,30068951,845678586,0,64,IoT_Attack
2000,1552795595,10.0.2.15,100215,23,86,63833,16384,8192,Sun,Mar,0,6,34,76,0,0,20,54899907,18662944,12195135,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293393,701022,30068951,845678586,0,64,IoT_Attack
2001,1552795595,172.217.197.189,100215,23,40,61483,16384,8192,Sun,Mar,0,6,34,76,0,0,20,54899930,18662968,12195173,0,45.9,23.9,144721,328311,2772916224,10853093376,141296,1514112,293393,701022,30068951,845678586,0,64,IoT_Attack
2002,1552795595,172.217.197.189,100215,23,86,61436,16384,8192,Sun,Mar,0,6,34,76,6,2,10,54900095,18663083,12195339,0,46.2,23.9,144721,328311,2772916224,10853093376,141296,1514112,293393,701022,30068951,845678586,44.4,64,IoT_Attack
2003,1552795595,10.0.2.15,100215,23,40,63878,16384,8192,Sun,Mar,0,6,35,76,9,2,8,54900835,18663438,12195816,0,45.9,23.9,144721,328325,2772916224,10853404672,141296,1514120,293393,701022,30068951,845678586,52.4,64,IoT_Attack
2004,1552795600,10.0.2.15,100215,23,79,59462,16384,8192,Sun,Mar,0,6,40,76,0,0,20,54902175,18664292,12197098,0,45.9,23.8,144722,328417,2772920320,10864902144,141296,1514768,293397,701026,30069264,845678899,0,64,IoT_Attack
2005,1552795600,172.217.7.165,100215,23,40,44610,16384,8192,Sun,Mar,0,6,40,76,0,0,20,54902200,18664321,12197136,0,45.9,23.8,144722,328417,2772920320,10864902144,141296,1514768,293397,701026,30069264,845678899,0,64,IoT_Attack
2006,1552795601,10.0.2.15,100215,23,86,22795,16384,8192,Sun,Mar,0,6,40,76,0,0,20,54902218,18664348,12197185,0,45.9,23.8,144722,328417,2772920320,10864902144,141296,1514768,293397,701026,30069264,845678899,0,64,IoT_Attack
2007,1552795601,172.217.164.129,100215,23,40,4453,16384,8192,Sun,Mar,0,6,40,76,0,0,22,54902254,18664377,12197239,0,45.9,23.8,144722,328417,2772920320,10864902144,141296,1514768,293397,701026,30069264,845678899,0,64,IoT_Attack
2008,1552795601,172.217.164.129,100215,23,86,4406,16384,8192,Sun,Mar,0,6,40,76,0,0,20,54902277,18664402,12197277,0,45.9,23.8,144722,328417,2772920320,10864902144,141296,1514768,293397,701026,30069264,845678899,0,64,IoT_Attack
2009,1552795601,172.217.7.165,100215,23,79,44568,16384,8192,Sun,Mar,0,6,41,76,0,0,21,54902313,18664432,12197329,0,45.9,23.8,144722,328418,2772920320,10864918528,141296,1514768,293397,701026,30069264,845678899,0,64,IoT_Attack
2010,1552795601,10.0.2.15,100215,23,40,59500,16384,8192,Sun,Mar,0,6,41,76,0,0,20,54902341,18664467,12197383,0,45.9,23.8,144722,328419,2772920320,10864922624,141296,1514772,293397,701026,30069264,845678899,0,64,IoT_Attack
2011,1552795602,10.0.2.15,100215,23,40,22840,16384,8192,Sun,Mar,0,6,41,76,0,0,20,54902359,18664486,12197421,0,45.9,23.8,144722,328419,2772920320,10864922624,141296,1514772,293397,701026,30069264,845678899,0,64,IoT_Attack
2012,1552795604,10.0.2.15,100215,23,86,8017,16384,8192,Sun,Mar,0,6,44,76,0,0,20,54902467,18664568,12197526,0,45.9,23.8,144722,328419,2772920320,10864922624,141296,1514772,293399,701028,30069424,845679059,0,64,IoT_Attack
2013,1552795604,172.217.7.174,100215,23,40,44597,16384,8192,Sun,Mar,0,6,44,76,0,0,20,54902506,18664604,12197581,0,45.9,23.8,144722,328419,2772920320,10864922624,141296,1514772,293399,701028,30069424,845679059,0,64,IoT_Attack
2014,1552795605,172.217.7.174,100215,23,86,44550,16384,8192,Sun,Mar,0,6,44,76,0,0,20,54902524,18664627,12197625,0,45.9,23.8,144722,328419,2772920320,10864922624,141296,1514772,293399,701028,30069424,845679059,0,64,IoT_Attack
